staff_id,hotel_id,first_name,last_name,gender,position,department,position_level,start_date,salary,annual_bonus,shift,email,phone,emergency_contact,emergency_relation,emergency_phone,skills,languages,certifications,employment_type,education_level,work_schedule,performance_rating,vacation_days_per_year,sick_days_per_year,is_active,end_date,termination_reason,date_of_birth,nationality
4227760c-c3a3-44a4-bdda-951444507ce8,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Mandla,Msimang,M,Housekeeper,Housekeeping,Entry Level,2022-05-04,27472.57,3965.27,Afternoon,mandla.msimang@hotelgroup.com,+1-835-336-6139,Eric Daniel,Parent,+1-480-944-3213,"Time Management, Attention to Detail, Teamwork, Cleaning Techniques","Arabic (Native), Chinese (Basic), German (Intermediate)",,Full-time,High School,Shift Work,Meets Expectations,10,6,True,,,1991-08-19,Africa
055370ad-f035-49de-9997-3d14897465bd,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Sibonelo,Mlalazi,M,Public Area Cleaner,Housekeeping,Intermediate,2023-09-05,44818.17,4505.94,Morning,sibonelo.mlalazi@hotelgroup.com,+1-636-423-3720,Stephanie Lopez,Sibling,+1-667-954-2070,"Time Management, Attention to Detail, Cleaning Techniques, Teamwork","Arabic (Native), German (Fluent), English (Basic)",,Part-time,Bachelor's Degree,30 hours/week,Exceeds Expectations,15,10,False,2024-12-27,Resigned,1994-04-12,Africa
0b793a50-ed76-4162-8d6e-216b3013dcaf,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Sphiwe,Sibalukhulu,M,Housekeeper,Housekeeping,Entry Level,2026-05-04,22100.96,2554.21,Afternoon,sphiwe.sibalukhulu@luxuryhotels.com,+1-730-748-2420,Evan Conway,Sibling,+1-750-509-8338,"Time Management, Cleaning Techniques, Teamwork, Attention to Detail",Arabic (Native),,Full-time,Vocational Training,10-6,Meets Expectations,15,5,True,,,1992-03-09,Africa
19f22973-b81b-4a9c-a3a0-6c46366ee788,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Bryan,Bender,M,Housekeeping Supervisor,Housekeeping,Intermediate,2021-08-09,50683.35,7362.15,Morning,bbender@hospitalitygroup.com,+1-969-305-1381,Tiffany Hudson,Parent,+1-905-996-5240,"Attention to Detail, Teamwork, Cleaning Techniques, Time Management","German (Native), Russian (Basic), Arabic (Fluent), English (Fluent)",,Part-time,Vocational Training,30 hours/week,Needs Improvement,15,6,True,,,1999-02-26,Africa
85449b74-5ed7-4adb-963b-727cb7d1abbb,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Charlene,White,F,Laundry Attendant,Housekeeping,Entry Level,2026-06-22,24852.9,3990.95,Morning,charlene.white@hotelgroup.com,+1-570-936-3623,Alyssa Ellis,Parent,+1-493-385-9968,"Cleaning Techniques, Teamwork, Time Management",French (Native),,Full-time,High School,8-4,Meets Expectations,13,12,True,,,1999-01-09,Africa
ce5e4790-b4ab-4a9d-b5bd-25eb59828869,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Jacob,Dominguez,M,Housekeeping Supervisor,Housekeeping,Intermediate,2021-10-04,57612.29,8116.76,Morning,jdominguez@hotelgroup.com,+1-751-889-8265,Audrey Lee,Parent,+1-684-449-7370,"Attention to Detail, Cleaning Techniques, Time Management, Teamwork",Russian (Native),,Full-time,High School,9-5,Meets Expectations,20,7,True,,,1989-06-29,Africa
1641675c-d989-4b07-8fe8-321b749da56d,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Thembisile,Xolo,F,Housekeeper,Housekeeping,Entry Level,2026-05-13,22198.37,2862.44,Morning,thembisile.xolo@hospitalitygroup.com,+1-990-363-2833,John Walker,Friend,+1-302-480-1333,"Teamwork, Cleaning Techniques, Attention to Detail, Time Management",English (Native),,Full-time,Master's Degree,9-5,Meets Expectations,11,5,True,,,1995-10-27,Africa
ee4d08ca-2a5c-4968-a229-9f7e4d589c06,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Karen,Gamble,F,Public Area Cleaner,Housekeeping,Intermediate,2022-09-19,48983.98,4056.65,Morning,karen.gamble@hospitalitygroup.com,+1-554-330-8566,Stephanie Richardson,Parent,+1-446-925-4889,"Time Management, Attention to Detail","English (Native), French (Basic), Spanish (Fluent)",,Part-time,Vocational Training,30 hours/week,Meets Expectations,15,11,True,,,2001-01-01,Africa
94d5efe9-1727-4171-893c-dcfb92c4e306,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Langalibalele,Nombela,M,Laundry Attendant,Housekeeping,Entry Level,2026-01-15,28782.45,2744.18,Afternoon,langalibalelen@luxuryhotels.com,+1-558-348-4752,Mary Schaefer,Spouse,+1-408-828-4153,"Time Management, Teamwork, Cleaning Techniques",Arabic (Native),,Full-time,Master's Degree,Shift Work,Meets Expectations,14,9,False,2026-02-04,Resigned,1999-06-14,Africa
a8bec7bb-9a52-4958-9f63-a2216d89f00c,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Gerald,Contreras,M,Housekeeping Supervisor,Housekeeping,Intermediate,2023-02-17,55564.91,3468.73,Morning,gerald.contreras@luxuryhotels.com,+1-871-516-4553,Ricky Phillips,Friend,+1-679-665-4629,"Teamwork, Time Management, Attention to Detail, Cleaning Techniques",English (Native),,Full-time,High School,10-6,Meets Expectations,19,12,True,,,2000-10-18,Africa
904c1633-8a9d-4bea-871d-f9de02b0e3ee,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Nobuhle,Sondisa,F,Room Attendant,Housekeeping,Entry Level,2021-08-04,34391.37,3876.06,Morning,nobuhles@hospitalitygroup.com,+1-411-560-4376,Erin Hall,Sibling,+1-966-239-7465,"Cleaning Techniques, Attention to Detail, Teamwork","French (Native), Japanese (Basic), English (Intermediate)",,Full-time,Bachelor's Degree,8-4,Meets Expectations,12,7,True,,,1983-10-26,Africa
471dc3fc-a266-46ed-b2e0-da6a36769417,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Hunter,Powell,M,Public Area Cleaner,Housekeeping,Intermediate,2023-06-12,47743.43,3955.18,Morning,hpowell@hospitalitygroup.com,+1-464-837-9991,Jessica Powell,Sibling,+1-717-418-8598,"Cleaning Techniques, Attention to Detail",French (Native),,Full-time,High School,8-4,Meets Expectations,20,9,True,,,2004-11-09,Africa
776b38b5-0ab5-4cf8-98ac-9f2d929d622e,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Katherine,Mcdaniel,F,Laundry Attendant,Housekeeping,Entry Level,2021-02-25,35027.45,6153.54,Afternoon,katherine.mcdaniel@luxuryhotels.com,+1-555-313-2311,Joseph Boyer,Parent,+1-745-919-8677,"Time Management, Attention to Detail","Chinese (Native), Arabic (Intermediate)",,Full-time,High School,8-4,Meets Expectations,11,9,True,,,1995-12-28,Africa
d48a7c76-b4c6-4757-a92e-d34ab6d60efe,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Owethu,Mncwanga,F,Room Attendant,Housekeeping,Entry Level,2025-05-02,31029.29,3904.78,Afternoon,owethu.mncwanga@hospitalitygroup.com,+1-876-599-9423,Tamara Miller,Friend,+1-683-428-2328,"Cleaning Techniques, Time Management, Attention to Detail","German (Native), Arabic (Intermediate)",,Full-time,Master's Degree,Shift Work,Exceeds Expectations,10,5,True,,,1986-01-05,Africa
ff26e07d-8341-42fc-9976-c95fee732031,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Diana,Day,F,Room Attendant,Housekeeping,Entry Level,2024-01-02,24544.03,3898.35,Afternoon,dianad@hotelgroup.com,+1-704-378-6647,Madison Cole,Parent,+1-594-271-7626,"Teamwork, Cleaning Techniques, Time Management","Japanese (Native), Russian (Fluent), Spanish (Basic)",,Part-time,Vocational Training,20 hours/week,Meets Expectations,11,5,True,,,2000-05-27,Africa
011b7b4f-0651-4555-a39d-054c009949bd,b393df01-b9f6-44e9-a49b-45f22af0b8a8,SimphiweyiNkosi,Sigegede,M,Laundry Attendant,Housekeeping,Entry Level,2026-09-01,21953.34,1677.77,Afternoon,ssigegede@luxuryhotels.com,+1-950-426-3964,Denise Adkins,Parent,+1-846-982-6484,"Attention to Detail, Teamwork, Time Management, Cleaning Techniques",Arabic (Native),,Part-time,High School,20 hours/week,Meets Expectations,13,12,True,,,1999-12-27,Africa
b1849901-bb67-46c2-9802-202b1ce7dc57,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Danielle,Johnson,F,Public Area Cleaner,Housekeeping,Intermediate,2021-02-26,53283.54,7919.04,Morning,daniellej@luxuryhotels.com,+1-242-624-3322,Jacob Reynolds,Parent,+1-516-848-8836,"Cleaning Techniques, Attention to Detail, Time Management, Teamwork","Spanish (Native), French (Basic), English (Basic), Arabic (Fluent)",,Part-time,High School,20 hours/week,Unsatisfactory,17,8,True,,,1991-10-27,Africa
5f43fc39-1ec4-41bf-8fb4-aa275134662c,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Nonhlanhla,Ngwazi,F,Housekeeper,Housekeeping,Entry Level,2025-08-14,29440.21,5545.08,Afternoon,nngwazi@hospitalitygroup.com,+1-968-527-9150,Jennifer Wong,Spouse,+1-827-600-3795,"Time Management, Attention to Detail, Cleaning Techniques, Teamwork",Russian (Native),,Full-time,Bachelor's Degree,8-4,Meets Expectations,13,5,False,2025-12-19,Resigned,1988-10-29,Africa
04bf5301-f121-43ed-be2c-a98fe4e301d1,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Zakhele,Nombela,F,Housekeeping Supervisor,Housekeeping,Intermediate,2022-05-24,64020.7,10457.32,Afternoon,znombela@hotelgroup.com,+1-904-883-5482,Amber Lozano,Parent,+1-827-835-8881,"Teamwork, Cleaning Techniques, Attention to Detail","Japanese (Native), Chinese (Intermediate), English (Intermediate)",,Full-time,Bachelor's Degree,9-5,Meets Expectations,15,7,True,,,1988-09-19,Africa
f5cb782f-3293-41a8-95be-8b33b860d1ad,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Nobantu,Ludonga,F,Laundry Attendant,Housekeeping,Entry Level,2023-04-11,29382.4,2588.73,Morning,nobantu.ludonga@hotelgroup.com,+1-984-403-8335,Thomas Davis,Friend,+1-215-738-1705,"Teamwork, Attention to Detail, Cleaning Techniques, Time Management","English (Native), Russian (Intermediate), German (Fluent), Arabic (Basic)",,Full-time,Master's Degree,Shift Work,Meets Expectations,12,12,True,,,1999-11-24,Africa
bf79e44c-efc4-4c62-99c6-f60cf456bc9e,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Rebecca,Cummings,F,Housekeeper,Housekeeping,Entry Level,2023-10-19,21165.27,4151.64,Afternoon,rcummings@hotelgroup.com,+1-435-720-4676,Carolyn Molina,Parent,+1-690-911-7116,"Teamwork, Attention to Detail, Cleaning Techniques","German (Native), Russian (Intermediate), Arabic (Intermediate)",,Full-time,High School,10-6,Meets Expectations,13,7,True,,,1997-12-31,Africa
295a1c7f-6ed0-4e15-a92e-807159320322,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Nothando,Maphindela,F,Housekeeping Supervisor,Housekeeping,Intermediate,2024-08-02,60129.12,5202.59,Afternoon,nothandom@hospitalitygroup.com,+1-485-874-1426,Jade Cummings,Sibling,+1-575-794-6207,"Attention to Detail, Cleaning Techniques, Teamwork, Time Management",French (Native),,Full-time,High School,8-4,Meets Expectations,16,7,True,,,1987-01-08,Africa
22b48f5b-d285-48e3-9b48-92c94f4c6dd8,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Reginald,Mcintosh,M,Laundry Attendant,Housekeeping,Entry Level,2021-04-21,30752.59,5633.05,Morning,reginald.mcintosh@hotelgroup.com,+1-690-584-9990,James Thompson,Friend,+1-499-314-3253,"Teamwork, Attention to Detail","Chinese (Native), Japanese (Fluent), English (Basic), Spanish (Intermediate)",,Full-time,Vocational Training,9-5,Meets Expectations,12,9,True,,,1997-12-16,Africa
631cc666-7f0d-4f82-b9e1-7b41d8d1c31d,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Minenhle,Mbili,M,Housekeeping Supervisor,Housekeeping,Intermediate,2016-12-14,67239.79,12140.16,Afternoon,minenhlem@luxuryhotels.com,+1-430-229-1763,Jeffrey Franklin,Parent,+1-820-908-1281,"Time Management, Attention to Detail, Teamwork, Cleaning Techniques","Chinese (Native), Russian (Intermediate)",,Full-time,Bachelor's Degree,10-6,Meets Expectations,20,8,True,,,1998-10-19,Africa
edde730a-6159-484e-bf56-19358ef02437,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Douglas,Coleman,M,Room Attendant,Housekeeping,Entry Level,2022-01-07,28205.89,3510.97,Morning,dcoleman@luxuryhotels.com,+1-901-235-4739,Todd Blake,Spouse,+1-321-420-9972,"Cleaning Techniques, Attention to Detail, Time Management, Teamwork","Russian (Native), Japanese (Fluent), Chinese (Basic), Arabic (Basic)",,Part-time,Bachelor's Degree,Weekends Only,Meets Expectations,12,7,True,,,1990-05-03,Africa
e1b1d6e4-abe1-4e9f-a63c-5698e6aaadff,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Anthony,Smith,M,Public Area Cleaner,Housekeeping,Intermediate,2024-04-24,53195.27,3321.4,Afternoon,asmith@hotelgroup.com,+1-603-342-1603,Margaret Massey,Parent,+1-280-253-6698,"Time Management, Cleaning Techniques, Teamwork, Attention to Detail",Spanish (Native),,Full-time,High School,Shift Work,Exceeds Expectations,19,5,True,,,1985-07-02,Africa
0ef09f33-65da-48d9-9441-127e2f2851a8,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Justin,Camacho,M,Housekeeper,Housekeeping,Entry Level,2025-05-13,23977.69,2975.71,Afternoon,justinc@hotelgroup.com,+1-526-928-9199,David Williams,Parent,+1-636-745-1742,"Time Management, Attention to Detail, Cleaning Techniques, Teamwork","English (Native), Russian (Intermediate)",,Part-time,Bachelor's Degree,20 hours/week,Meets Expectations,13,12,True,,,1990-09-01,Africa
33f17f60-69c6-460c-a8e6-4b843a4548e0,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Lwandile,Mbotho,M,Public Area Cleaner,Housekeeping,Intermediate,2017-04-28,55147.08,3531.37,Afternoon,lwandile.mbotho@hospitalitygroup.com,+1-404-984-6402,Nancy Pacheco,Sibling,+1-994-418-1696,"Time Management, Teamwork",Chinese (Native),,Full-time,High School,9-5,Meets Expectations,19,10,True,,,1981-05-29,Africa
6fa9fef0-a728-4f61-8b01-b0260e37e09c,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Mandlakhe,Bele,M,Public Area Cleaner,Housekeeping,Intermediate,2024-11-08,37908.13,2988.04,Morning,mbele@hospitalitygroup.com,+1-227-413-4977,Travis Davidson,Spouse,+1-225-962-3480,"Time Management, Teamwork, Cleaning Techniques","Japanese (Native), Chinese (Fluent), Russian (Intermediate), Spanish (Basic)",,Full-time,High School,Shift Work,Unsatisfactory,19,8,True,,,1990-12-15,Africa
30b43219-b65f-4884-96ba-4ea4796610f3,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Summer,Taylor,F,Laundry Attendant,Housekeeping,Entry Level,2026-08-11,26596.41,2427.34,Morning,staylor@hospitalitygroup.com,+1-294-658-2391,Joseph Smith MD,Friend,+1-975-265-4990,"Time Management, Cleaning Techniques",Arabic (Native),,Full-time,High School,Shift Work,Exceeds Expectations,15,10,False,,,1990-08-30,Africa
557550f2-a07c-44e4-9eb7-4ff4297688f7,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Tonya,Hall,F,Laundry Attendant,Housekeeping,Entry Level,2024-04-18,21675.19,3069.33,Morning,tonya.hall@hospitalitygroup.com,+1-974-414-9831,Tiffany Jones,Parent,+1-890-316-9201,"Teamwork, Time Management, Attention to Detail","Spanish (Native), Chinese (Fluent)",,Full-time,Vocational Training,10-6,Needs Improvement,11,11,True,,,2001-10-11,Africa
69d7c972-a509-4d4a-84ee-81c3896412aa,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Zenzele,Menziwa,M,Public Area Cleaner,Housekeeping,Intermediate,2021-11-17,53333.62,8621.14,Afternoon,zmenziwa@hotelgroup.com,+1-412-631-6500,Gregory Johnson,Spouse,+1-664-897-5567,"Time Management, Attention to Detail, Cleaning Techniques, Teamwork",English (Native),,Full-time,High School,10-6,Exceeds Expectations,15,5,True,,,1983-10-18,Africa
83e452fc-782a-43b2-95b3-00d3dd548136,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Thuthukile,Mayise,F,Housekeeper,Housekeeping,Entry Level,2023-03-20,22340.22,3577.1,Afternoon,thuthukile.mayise@luxuryhotels.com,+1-986-403-8044,Tiffany Ramirez,Sibling,+1-628-503-4440,"Time Management, Cleaning Techniques, Attention to Detail, Teamwork",French (Native),,Full-time,High School,9-5,Unsatisfactory,14,12,True,,,2002-09-20,Africa
a48be12f-b67a-4cdd-8743-cd8d58a497a4,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Mlungisi,Gabadela,M,Laundry Attendant,Housekeeping,Entry Level,2022-07-12,26392.51,2479.42,Morning,mlungisig@hospitalitygroup.com,+1-883-750-3648,Thomas Leonard,Parent,+1-646-983-8164,"Attention to Detail, Cleaning Techniques","German (Native), Japanese (Basic), Chinese (Fluent)",,Full-time,Bachelor's Degree,Shift Work,Meets Expectations,10,6,True,,,1992-11-22,Africa
52fed403-0833-4ab0-b633-9b6b4516c24d,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Stephanie,Miller,F,Room Attendant,Housekeeping,Entry Level,2023-05-11,33376.77,2812.15,Afternoon,stephaniem@hotelgroup.com,+1-715-492-9608,James Rice,Sibling,+1-660-330-9495,"Cleaning Techniques, Time Management","French (Native), German (Fluent), Spanish (Intermediate)",,Part-time,Master's Degree,Weekends Only,Meets Expectations,13,11,False,2025-12-06,Retired,2001-07-04,Africa
4d6744e9-ab6a-4df6-8e76-dc8b728fd315,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Minenhle,Gatsheni,M,Housekeeper,Housekeeping,Entry Level,2025-09-05,21221.88,1587.64,Morning,mgatsheni@luxuryhotels.com,+1-796-844-3856,Aaron Mckinney,Friend,+1-659-862-8124,"Attention to Detail, Teamwork, Time Management, Cleaning Techniques",Arabic (Native),,Full-time,High School,10-6,Unsatisfactory,12,12,True,,,1998-11-01,Africa
df895a9b-a82c-4aa2-a4e5-764580338c68,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Mark,Graham,M,Housekeeping Supervisor,Housekeeping,Intermediate,2023-12-11,50813.9,4956.16,Afternoon,mark.graham@hotelgroup.com,+1-840-818-2632,Jennifer Bryan,Friend,+1-845-451-3375,"Time Management, Attention to Detail, Cleaning Techniques","Russian (Native), Arabic (Fluent), Spanish (Basic)",,Part-time,High School,Weekends Only,Exceeds Expectations,19,10,True,,,1986-05-28,Africa
ebf58475-ceed-4760-a23a-61b3350276f9,b393df01-b9f6-44e9-a49b-45f22af0b8a8,John,Massey,M,Laundry Attendant,Housekeeping,Entry Level,2024-12-19,23528.98,3542.59,Morning,jmassey@hospitalitygroup.com,+1-684-838-6573,Maria Martin,Parent,+1-961-517-1752,"Teamwork, Cleaning Techniques, Attention to Detail, Time Management","Russian (Native), Chinese (Fluent)",,Full-time,High School,8-4,Meets Expectations,13,5,False,2025-07-23,Resigned,2002-12-28,Africa
3ae381a9-bf88-4ed1-aed2-1630cd75a66d,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Christy,Huber,F,Public Area Cleaner,Housekeeping,Intermediate,2021-07-28,43754.08,4981.09,Morning,chuber@luxuryhotels.com,+1-680-685-3936,Joshua Brooks,Sibling,+1-966-672-4174,"Attention to Detail, Time Management, Teamwork, Cleaning Techniques","Chinese (Native), French (Intermediate), English (Basic)",,Full-time,High School,8-4,Needs Improvement,17,9,True,,,1988-04-01,Africa
5eb204d0-01ea-4444-a0e6-8630f9561f3a,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Thandiwe,Sotobe,F,Public Area Cleaner,Housekeeping,Intermediate,2018-07-12,48967.45,5136.73,Morning,thandiwes@hospitalitygroup.com,+1-987-756-1704,Jason Brown,Parent,+1-975-723-6491,"Time Management, Teamwork, Cleaning Techniques","Arabic (Native), Chinese (Fluent)",,Full-time,High School,Shift Work,Exceeds Expectations,17,7,True,,,1980-12-10,Africa
9b8b10d4-b6bb-40b1-94c6-a2bd167b8269,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Lindsay,Clayton,F,Housekeeping Supervisor,Housekeeping,Intermediate,2024-02-22,32844.61,2561.44,Morning,lclayton@luxuryhotels.com,+1-995-236-6852,Jennifer Walls,Friend,+1-445-502-3940,"Attention to Detail, Cleaning Techniques, Time Management, Teamwork",German (Native),,Full-time,Bachelor's Degree,9-5,Unsatisfactory,15,9,True,,,1989-08-11,Africa
2d121fb9-9e81-4c0e-a31f-4e0526416d3d,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Luyanda,Njiki,M,Room Attendant,Housekeeping,Entry Level,2023-12-19,32748.87,5880.64,Afternoon,lnjiki@hotelgroup.com,+1-633-802-4633,Jeremy Mann,Parent,+1-954-645-2381,"Cleaning Techniques, Time Management, Attention to Detail, Teamwork",Russian (Native),,Part-time,Bachelor's Degree,30 hours/week,Meets Expectations,12,11,True,,,2004-02-29,Africa
bf52ce0d-3221-4004-8856-316d927b9885,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Anthony,Hodge,M,Public Area Cleaner,Housekeeping,Intermediate,2025-06-02,49250.63,4879.17,Afternoon,ahodge@luxuryhotels.com,+1-902-725-3243,Gregory Craig,Friend,+1-616-356-7459,"Teamwork, Attention to Detail",German (Native),,Full-time,Vocational Training,Shift Work,Exceeds Expectations,18,10,True,,,1999-11-18,Africa
176fd14a-6517-4e6d-b275-ff1909cffd16,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Khanyisile,Sonqandile,F,Housekeeper,Housekeeping,Entry Level,2021-06-24,31289.95,5846.48,Morning,khanyisiles@hotelgroup.com,+1-430-535-6529,Anna Cunningham DDS,Sibling,+1-366-225-2538,"Teamwork, Cleaning Techniques, Attention to Detail",Chinese (Native),,Full-time,Vocational Training,Shift Work,Unsatisfactory,13,6,True,,,2003-01-30,Africa
c4d18c14-3a06-419f-8907-fd38c12d1718,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Nhlanhla,Mkhumbuzi,M,Housekeeper,Housekeeping,Entry Level,2024-02-09,22127.45,3747.32,Afternoon,nmkhumbuzi@hotelgroup.com,+1-507-838-1254,Whitney Reeves,Spouse,+1-281-256-4078,"Time Management, Teamwork","Arabic (Native), Chinese (Fluent), Spanish (Fluent)",,Part-time,High School,Weekends Only,Meets Expectations,15,8,True,,,1998-05-03,Africa
5615b1b9-8a2c-46a7-94be-eda191f76bc5,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Nozizwe,Xulu,F,Housekeeping Supervisor,Housekeeping,Intermediate,2024-08-21,43853.92,4713.21,Afternoon,nozizwex@luxuryhotels.com,+1-740-948-3806,Tracey Collins,Parent,+1-207-470-9940,"Time Management, Attention to Detail","Russian (Native), Japanese (Basic), Spanish (Fluent)",,Full-time,Bachelor's Degree,Shift Work,Meets Expectations,20,7,True,,,1995-12-18,Africa
8614039f-dfab-471f-b5b4-7cfda4224985,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Darrell,Garrett,M,Housekeeping Supervisor,Housekeeping,Intermediate,2023-09-11,42576.98,6758.02,Afternoon,darrell.garrett@hospitalitygroup.com,+1-751-355-5422,Philip Howell,Friend,+1-654-727-2744,"Teamwork, Cleaning Techniques","Arabic (Native), English (Basic), Spanish (Intermediate)",,Full-time,Bachelor's Degree,Shift Work,Meets Expectations,19,9,True,,,1986-07-18,Africa
80e4c58e-9c0d-4b5b-8643-31ef8e345f7d,b393df01-b9f6-44e9-a49b-45f22af0b8a8,Mlungisi,Mafulela,M,Public Area Cleaner,Housekeeping,Intermediate,2018-06-18,51894.86,3954.23,Afternoon,mmafulela@hospitalitygroup.com,+1-451-990-8961,Deborah Hoffman,Friend,+1-583-200-6847,"Cleaning Techniques, Attention to Detail, Time Management, Teamwork",Arabic (Native),,Full-time,High School,10-6,Meets Expectations,18,12,True,,,1982-08-25,Africa
